Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),P/E,P/B,Div Yield,Total Returns Index
10-Feb-1999,938.8,959.6,935.2,959.45,33200940,973.17,12.74,2.27,1.67,
11-Feb-1999,966.85,973.7,958.15,960.05,40018118,1267.54,12.75,2.27,1.67,
12-Feb-1999,965.7,972.75,962.35,970.25,26221936,818.99,12.88,2.29,1.62,
15-Feb-1999,974.1,976.85,954.55,954.55,31546716,957.09,12.67,2.26,1.64,
16-Feb-1999,952.55,960.25,951.5,958.9,29400810,775.51,12.73,2.27,1.63,
17-Feb-1999,970.1,978.75,953.1,969.05,37830915,988.61,12.87,2.29,1.64,
18-Feb-1999,974.15,989.15,968.7,973.45,40515388,1018.65,12.92,2.3,1.63,
19-Feb-1999,979.4,985.4,975.85,976.3,40208800,858.65,12.96,2.31,1.63,
22-Feb-1999,978.5,978.85,953.6,953.85,34742181,755.26,12.66,2.25,1.66,
23-Feb-1999,949.3,952.65,938.65,949.65,37794136,870.38,12.61,2.24,1.67,
24-Feb-1999,959.8,961.4,947.95,957.65,36949581,754.89,12.72,2.26,1.66,
25-Feb-1999,954.7,962.6,951.9,954.3,34382788,745.9,12.68,2.26,1.66,
26-Feb-1999,955.4,955.75,938.2,941.2,32194644,738.01,12.51,2.23,1.66,
27-Feb-1999,947.35,981.55,932.2,981.3,59545919,1546.01,13.04,2.32,1.59,
01-Mar-1999,992.45,1018.4,984.45,1015.8,47631336,1348.05,13.5,2.4,1.54,
03-Mar-1999,1066.4,1073.05,1051.8,1051.85,57521186,1755.67,13.98,2.49,1.49,
04-Mar-1999,1056.85,1060.55,1030.45,1041.2,42622056,1215.1,13.83,2.46,1.5,
05-Mar-1999,1043.45,1061.4,1033.8,1054.45,55462206,1557.65,14.01,2.49,1.48,
08-Mar-1999,1064.35,1080.3,1056.85,1072.1,53110932,1704.44,14.25,2.53,1.46,
09-Mar-1999,1074.25,1084.65,1071.75,1078.35,44676449,1387.49,14.33,2.55,1.45,
10-Mar-1999,1099.15,1099.8,1062.7,1078.85,48973280,1563.47,14.35,2.55,1.46,
11-Mar-1999,1080.15,1085.4,1059.6,1059.6,39363871,1132.64,14.09,2.51,1.48,
12-Mar-1999,1066.85,1074.15,1057.1,1072.65,35761793,1071.34,14.26,2.54,1.37,
15-Mar-1999,1073.15,1082.5,1063.45,1073.95,34696919,1082.45,14.28,2.54,1.37,
16-Mar-1999,1068.85,1075.7,1052.9,1053.15,39902925,1208.96,14,2.49,1.39,
17-Mar-1999,1078.2,1088.55,1057.75,1060.65,33748526,1231.68,14.1,2.51,1.51,
18-Mar-1999,1061.4,1074.6,1058.25,1074.6,32796300,911.45,14.29,2.54,1.49,
19-Mar-1999,1080.7,1083.15,1056.4,1062.9,34866588,987.62,14.13,2.52,1.5,
20-Mar-1999,1063.15,1063.65,1053.6,1060.35,5485787,173.26,14.1,2.51,1.5,
22-Mar-1999,1052.6,1066.6,1044.1,1063,24383807,757.66,14.13,2.52,1.5,
23-Mar-1999,1063.95,1079.85,1063.9,1072.95,34872342,1099.56,14.27,2.54,1.49,
24-Mar-1999,1091.15,1091.9,1047.05,1062.8,32963995,966.68,14.13,2.51,1.51,
25-Mar-1999,1057.95,1068.15,1053.3,1054.9,20303824,647.07,14.03,2.5,1.52,
26-Mar-1999,1054.95,1057.8,1033,1041.25,22540158,705.2,13.85,2.46,1.53,
30-Mar-1999,1036,1054.65,1028.45,1054.6,35050708,949.24,14.02,2.5,1.51,
31-Mar-1999,1076.95,1090.4,1073.65,1078.05,29690593,977.24,16.53,2.84,1.48,
01-Apr-1999,1082.55,1084.05,1062.45,1063.45,21152167,684.74,16.31,2.8,1.5,
05-Apr-1999,1030.65,1036.45,1008.35,1011.4,19413406,664.97,15.51,2.66,1.56,
06-Apr-1999,999.8,1025.95,993,1024.2,24926385,840.65,15.71,2.7,1.54,
07-Apr-1999,1027.35,1043.4,1027,1031.05,23963992,837.17,15.81,2.72,1.54,
08-Apr-1999,1033,1036.95,1015.3,1020.35,14698817,468.68,15.65,2.69,1.55,
09-Apr-1999,1021.55,1022.15,989.75,993.4,17734072,688.36,15.24,2.62,1.6,
12-Apr-1999,984.55,999.65,972.7,998.2,13243040,483.05,15.31,2.63,1.59,
13-Apr-1999,991.05,1006.15,989.9,994.25,17907082,526.31,15.25,2.62,1.59,
15-Apr-1999,968.4,980.65,964.35,968.6,13792167,431.81,14.87,2.56,1.63,
16-Apr-1999,970.95,1044.85,965.15,1044.45,23364336,691.46,16.04,2.76,1.38,
17-Apr-1999,1065.5,1069.55,961.4,966.95,38235071,1123.14,14.85,2.55,1.49,
19-Apr-1999,961.3,1000.6,955.75,993.9,21631480,619.54,15.26,2.62,1.45,
20-Apr-1999,995.65,1003.7,983.7,995.4,22584253,590.98,15.29,2.63,1.45,
21-Apr-1999,997.35,1003.4,990.95,996.65,16536243,533.23,15.31,2.63,1.45,
22-Apr-1999,999.55,1012,971.9,981.65,20915374,606.47,15.08,2.59,1.47,
23-Apr-1999,987.05,994.3,968.15,982,21265714,667.33,15.08,2.59,1.46,
26-Apr-1999,945.9,955.5,931.3,931.35,24328639,653.2,14.3,2.46,1.54,
28-Apr-1999,928.85,944.45,916,943.5,18546054,512.86,14.49,2.49,1.52,
29-Apr-1999,950.25,966.6,948.4,966.6,38928257,794.57,14.84,2.55,1.48,
30-Apr-1999,970.9,980.75,969.6,978.2,26830845,633.65,15.02,2.58,1.25,
03-May-1999,979.8,986.4,968.25,970.75,23766140,565.66,14.95,2.56,1.25,
04-May-1999,971.9,1008.35,971.8,1008.35,27442244,702.42,15.53,2.66,1.21,
05-May-1999,1014.65,1034.55,1004.9,1019.55,41621435,1174.63,15.73,2.69,1.35,
06-May-1999,1024.95,1048.05,1023.95,1046.95,38421163,1265.39,16.15,2.76,1.31,
07-May-1999,1065.4,1080.7,1059.05,1062.9,44518731,1315.68,16.4,2.81,1.29,
10-May-1999,1070.75,1094.2,1070.35,1094.2,39313449,1168.35,16.88,2.89,1.26,
11-May-1999,1102.2,1121.95,1100.5,1116,45785519,1215.12,17.21,2.95,1.23,
12-May-1999,1135.45,1142.1,1086.7,1110.9,60732425,1547.93,17.14,2.93,1.24,
13-May-1999,1131.95,1149.6,1130.85,1148.1,55932129,1494.32,17.71,3.03,1.2,
14-May-1999,1157.6,1173.55,1144.9,1165.35,72328068,1984.24,17.98,3.08,1.05,
17-May-1999,1164.45,1171.1,1120.7,1151.9,71281125,1784.17,17.77,3.04,1.07,
18-May-1999,1155.75,1176.3,1153.45,1160.15,59038618,1543.76,17.9,3.06,1.06,
19-May-1999,1169.6,1189.2,1161.6,1180.25,76331970,1667.64,18.22,3.12,1.05,
20-May-1999,1181,1201.3,1166.9,1166.9,63583657,1410.39,18.01,3.08,1.06,
21-May-1999,1176.95,1177,1139.1,1145.85,51665078,1578.11,17.69,3.03,1.05,
24-May-1999,1147.4,1154.5,1132.5,1151.6,39332382,907.11,18.08,3.01,1.04,
25-May-1999,1148.05,1164.2,1147.4,1160.2,50694878,1137.73,18.16,3.03,1.03,
26-May-1999,1165.15,1170.1,1122.6,1135.5,49532545,1230.17,18.28,3.1,1.3,
27-May-1999,1132.85,1147.95,1091.45,1091.45,43734545,1097.31,17.32,2.96,1.35,
28-May-1999,1088,1098.25,1049.95,1081.5,53625553,1311.04,17.2,2.93,1.28,
31-May-1999,1098,1132.8,1097.85,1132.3,45142046,1110.6,18.01,3.05,1.23,
01-Jun-1999,1125.55,1139.8,1113,1123.8,52296744,1223.63,18.25,3.02,1.24,
02-Jun-1999,1120.65,1127.65,1107.2,1125.15,37659523,927.53,18.27,3.05,1.24,
03-Jun-1999,1129.9,1141.05,1127.3,1136.65,48739231,1039.78,18.75,3.08,1.23,
04-Jun-1999,1150.05,1162,1149.1,1155.05,55682784,1342.29,17.45,3.02,1.18,
07-Jun-1999,1159.55,1164.15,1150.2,1156.65,39201548,950.03,17.48,3.03,1.17,
08-Jun-1999,1145.9,1178.95,1138.05,1178.95,49665952,1210.96,17.82,3.09,1.15,
09-Jun-1999,1180,1192.05,1159.25,1163.2,50769204,1146.74,17.58,3.05,1.2,
10-Jun-1999,1163.7,1175.95,1159.6,1162.6,46935354,990.57,17.57,3.04,1.17,
11-Jun-1999,1161.8,1162.95,1140.25,1141.9,45659031,1002.76,17.25,2.99,1.14,
14-Jun-1999,1140.75,1140.75,1099.85,1126.9,37231705,845.12,17.03,2.95,1.16,
15-Jun-1999,1127.4,1143.3,1113.3,1120.5,48334919,1105.79,16.93,2.93,1.17,
16-Jun-1999,1120.35,1152.35,1109.7,1148.15,61559276,1419.12,17.35,3.01,1.22,
17-Jun-1999,1148.95,1181.9,1148.95,1176.35,55860460,1387.45,17.78,3.08,1.19,
18-Jun-1999,1177.15,1189.2,1172.2,1175.15,48306184,1074.44,17.76,3.08,0.88,
21-Jun-1999,1175.3,1203.35,1175.3,1202.3,43395719,980.79,18.17,3.15,0.89,
22-Jun-1999,1202.95,1219.45,1201.2,1214.3,47528879,1246.31,18.35,3.18,0.85,
23-Jun-1999,1215.95,1228.55,1188.65,1193.15,51125370,1460.78,18.03,3.12,0.97,
24-Jun-1999,1192.55,1193.1,1171.3,1181.3,42199588,1096.21,17.85,3.09,0.98,
25-Jun-1999,1181.6,1197,1174.2,1177,44870959,1105.81,17.79,3.08,0.97,
28-Jun-1999,1177.05,1194.9,1177.05,1192.2,31130006,746.51,18.02,3.12,0.95,
29-Jun-1999,1192.2,1198.7,1185.3,1191.3,36787438,916.26,18,3.12,0.95,
30-Jun-1999,1191.45,1193.9,1179.65,1187.7,31863604,760.84,17.91,3.11,1.22,1256.38
01-Jul-1999,1187.85,1197,1179.3,1183.2,36948339,939.15,17.84,3.1,1.22,1251.62
02-Jul-1999,1183.65,1204.15,1183.65,1197.85,51739331,1221.34,18.06,3.14,1.2,1267.12
05-Jul-1999,1197.95,1232.4,1197.95,1230.25,55952520,1455.57,18.55,3.22,1.17,1301.39
06-Jul-1999,1230.3,1246.4,1230.3,1241.25,46084967,1179.48,18.72,3.25,1.16,1313.03
07-Jul-1999,1241.65,1255.75,1238.15,1243.7,59196355,1607.53,18.75,3.26,1.2,1315.62
08-Jul-1999,1243.9,1251.15,1238.4,1244.05,56923181,1495.59,18.76,3.26,1.2,1315.99
09-Jul-1999,1244.4,1260.7,1244.4,1254,65222034,1714.82,18.91,3.28,1.18,1326.51
12-Jul-1999,1254.1,1318.05,1254.1,1315.35,66689438,1963.76,19.83,3.44,1.13,1391.41
13-Jul-1999,1315.75,1338.15,1315.75,1321.45,69956411,1866.99,19.92,3.46,1.12,1397.86
14-Jul-1999,1322.9,1341.1,1306.2,1335.15,62491537,1624.72,20.18,3.5,1.18,1413.22
15-Jul-1999,1335.55,1367.95,1310.45,1317.7,71343991,2008.33,19.92,3.46,1.19,1394.74
16-Jul-1999,1318.3,1331.75,1312.3,1324.25,47853260,1346.08,20.02,3.47,1.13,1401.68
19-Jul-1999,1325.35,1357.85,1325.35,1349.6,47690607,1430.62,20.4,3.54,1.11,1428.51
20-Jul-1999,1349.6,1350.35,1310.85,1314.7,50203194,1530.66,19.87,3.45,1.14,1391.57
21-Jul-1999,1314.8,1346.65,1302.8,1340.15,40166722,1407.49,20.26,3.52,1.14,1418.75
22-Jul-1999,1339.05,1358.25,1337.55,1349.2,43138275,1549.44,20.39,3.54,1.13,1428.33
23-Jul-1999,1350,1367.3,1339.6,1342.95,38453827,1289.93,20.46,3.55,1.06,1421.71
26-Jul-1999,1342.6,1342.6,1314.8,1326.15,30647841,1014.52,20.18,3.5,1.07,1403.93
27-Jul-1999,1325.4,1327,1304.4,1309.85,40019741,1246.24,19.94,3.46,1.08,1386.67
28-Jul-1999,1309.75,1337,1309.75,1320.1,40245151,1306.98,20.09,3.49,1.07,1397.52
29-Jul-1999,1320.75,1329.75,1312.55,1325.7,46817455,1479.89,20.18,3.5,1.07,1403.45
30-Jul-1999,1325.55,1325.55,1302.5,1310.15,34290200,1005.93,19.94,3.46,1.08,1386.99
02-Aug-1999,1309.85,1310.8,1282.85,1289.6,25884347,847.15,19.63,3.41,1.1,1365.23
03-Aug-1999,1289.2,1290.8,1277.85,1285.05,39013261,1190.1,19.53,3.39,1.1,1360.42
04-Aug-1999,1285.9,1329.3,1285.9,1326.4,43239315,1307.71,20.18,3.5,1.07,1404.19
05-Aug-1999,1326.75,1345.85,1317.5,1323.3,33019385,1113.72,20.13,3.49,1.07,1400.91
06-Aug-1999,1323.15,1326,1315.15,1316.8,30085971,971.51,20.03,3.48,1.07,1394.03
09-Aug-1999,1316.9,1332.9,1312.8,1327.75,37619856,1158.69,20.2,3.51,1.06,1405.62
10-Aug-1999,1328.15,1328.4,1305.85,1309.75,33652918,1136.95,19.83,3.44,1.07,1386.57
11-Aug-1999,1308.75,1328.2,1295.2,1315.3,34507359,1176.52,19.92,3.45,1.1,1392.81
12-Aug-1999,1315.9,1321.55,1308.05,1309.5,27260405,962.44,19.83,3.44,1.1,1386.66
13-Aug-1999,1309.7,1317.1,1290.3,1291.85,26029321,829.86,19.56,3.39,1.12,1367.97
16-Aug-1999,1292.35,1314.15,1292.35,1309.9,34650361,936.84,19.83,3.44,1.1,1387.09
17-Aug-1999,1310.3,1327.9,1310.3,1322.7,34956222,1097.96,20.03,3.47,1.09,1400.64
18-Aug-1999,1326,1371.9,1326,1363.35,46823761,1444.92,20.64,3.58,1.06,1443.69
19-Aug-1999,1363.5,1375.45,1341.55,1345,43346181,1288.14,20.37,3.53,1.07,1424.26
20-Aug-1999,1345.6,1350.3,1332.4,1347.3,28902521,955.67,20.4,3.54,1.01,1426.69
23-Aug-1999,1347.75,1375.95,1347.75,1369.7,46431149,1252.07,20.74,3.6,0.99,1450.41
24-Aug-1999,1370.05,1385.6,1369.9,1382.65,45408456,1331.07,20.94,3.63,0.98,1464.13
25-Aug-1999,1383.45,1414,1341.35,1371.65,50299041,1399.1,20.79,3.6,1.09,1453.89
26-Aug-1999,1371.9,1408.15,1371.9,1402.5,38217896,1280.06,21.25,3.68,1.07,1486.59
27-Aug-1999,1402.6,1425.2,1402.6,1417.5,36606510,1264.05,21.48,3.72,1.06,1502.49
30-Aug-1999,1417.8,1435.5,1417.8,1422.6,46989716,1407.53,21.56,3.74,1.05,1507.9
31-Aug-1999,1422.65,1424.05,1409.55,1412,38972160,1153.01,21.4,3.71,1.06,1496.66
01-Sep-1999,1412.05,1430.8,1397.7,1410.7,43993413,1396.77,21.38,3.71,1.06,1495.28
02-Sep-1999,1410,1410,1372.5,1375.85,32966516,1017.32,20.85,3.61,1.09,1458.34
03-Sep-1999,1375.7,1384.25,1370.95,1374.95,31511260,1015.37,20.84,3.61,1.08,1457.39
06-Sep-1999,1375.45,1392.05,1372.5,1390.2,30638177,962.64,21.07,3.65,1.07,1473.55
07-Sep-1999,1391.2,1403.75,1378.95,1383.25,40411200,1205.32,20.96,3.63,1.08,1466.19
08-Sep-1999,1385.55,1413.45,1385.55,1399.5,43965745,1387.43,21.73,3.87,1.04,1483.41
09-Sep-1999,1400.15,1402.25,1388.65,1396.9,41088137,1225.48,21.69,3.86,1.05,1480.66
10-Sep-1999,1397.15,1398.6,1388.85,1391.1,40904408,1071.07,21.6,3.85,1.05,1474.51
14-Sep-1999,1391.9,1397.45,1366.25,1370.55,43755495,1460.52,21.28,3.79,1.07,1452.73
15-Sep-1999,1371,1392.35,1371,1374.7,35088892,1247.14,21.34,3.8,1.06,1457.15
16-Sep-1999,1374.45,1375.35,1347.3,1351.2,31300438,982.12,20.98,3.74,1.08,1432.24
17-Sep-1999,1350.35,1364.05,1329.7,1359.7,34644812,1316.43,21.11,3.76,1.08,1441.25
20-Sep-1999,1359.8,1379.05,1356.3,1357.85,30797034,1131.31,21.06,3.76,1.08,1439.29
21-Sep-1999,1358.45,1367.75,1348.6,1350.6,36609865,1386.43,20.95,3.74,1.08,1431.6
22-Sep-1999,1350.7,1400,1350.7,1386.45,34759245,1590.61,21.51,3.84,1.06,1469.65
23-Sep-1999,1387.95,1403.55,1387.45,1398,40007163,1765.16,21.68,3.87,1.05,1481.9
24-Sep-1999,1397.45,1427.75,1396.75,1412.25,53623795,1738.43,21.91,3.91,1.04,1497
27-Sep-1999,1413.8,1427.15,1387.05,1389.5,46403334,1898.68,21.55,3.84,1.06,1472.89
28-Sep-1999,1389.25,1389.45,1363.45,1379.15,55042402,1774.81,21.39,3.82,1.06,1461.91
29-Sep-1999,1380.7,1429.05,1380.3,1415.3,58492479,2001.35,21.99,3.92,1.04,1500.23
30-Sep-1999,1415.55,1432.55,1409.55,1413.1,57209189,1898.11,21.96,3.92,1.04,1497.9
01-Oct-1999,1414.65,1419.1,1389.05,1403.2,49444898,1817.82,21.81,3.89,1.09,1487.41
04-Oct-1999,1403.45,1406.35,1367.85,1372.3,39013018,1204.15,21.33,3.8,0.93,1454.65
05-Oct-1999,1372.4,1384.35,1358.95,1378.15,46223533,1776.48,21.42,3.82,1.11,1460.85
06-Oct-1999,1377.65,1419.75,1377.15,1392.7,57096325,1820.82,21.73,3.88,1.1,1476.28
07-Oct-1999,1394.35,1475.45,1394.35,1469.75,62423583,2457.1,22.94,4.09,1.04,1557.95
08-Oct-1999,1470,1502.65,1462.75,1479.25,55103382,2332.11,23.08,4.12,1.03,1568.02
11-Oct-1999,1480.8,1504.55,1479.1,1484,50443446,2015.26,23.16,4.13,1.03,1573.06
12-Oct-1999,1484.4,1493.15,1472.35,1483.85,55862923,2185.08,23.16,4.13,1.03,1572.9
13-Oct-1999,1485.45,1510.5,1466,1496.3,61674546,2635.79,23.35,4.17,1.02,1586.1
14-Oct-1999,1497.3,1522.85,1496.65,1505.2,40798761,1882.04,23.49,4.19,1.01,1595.53
15-Oct-1999,1505.7,1512,1448.95,1454.55,33570666,1505.78,22.65,4.04,1.05,1541.84
18-Oct-1999,1454.9,1461.45,1426.15,1444.05,48449171,2014.43,22.48,4.01,1.06,1530.71
20-Oct-1999,1446.2,1498.7,1446.2,1477.65,56371669,2231.16,23.01,4.11,1.03,1566.33
21-Oct-1999,1478,1496.45,1448.35,1453.35,57106864,2018.83,22.63,4.04,1.05,1540.57
22-Oct-1999,1452.6,1452.6,1421.4,1430.25,47318625,1743.34,22.27,3.98,1.07,1516.08
23-Oct-1999,1430.75,1451.85,1429.1,1449.8,13421359,414.05,22.57,4.03,1.05,1515.11
25-Oct-1999,1449.85,1457.2,1410.85,1426.2,50227435,1744.55,22.21,3.96,1.07,1511.79
26-Oct-1999,1426.6,1431.5,1410.95,1414.35,43549612,1830.62,22.02,3.93,1.08,1499.23
27-Oct-1999,1419.1,1440.7,1400.75,1411.4,46640392,1732.5,21.99,3.92,1.08,1496.14
28-Oct-1999,1411.2,1411.45,1361.05,1367.7,38435832,1511.24,21.31,3.8,1.12,1449.82
29-Oct-1999,1367.9,1370.8,1296.7,1325.45,54898848,2077.62,20.65,3.69,1.15,1405.03
01-Nov-1999,1325.9,1332.7,1260.8,1270,42509452,1495.38,19.78,3.53,1.2,1346.25
02-Nov-1999,1269.3,1335.6,1239.8,1332.2,49344614,1674.17,20.75,3.7,1.15,1412.19
03-Nov-1999,1332.7,1353.55,1303.25,1326.4,51551841,1914.47,20.66,3.69,1.17,1406.3
04-Nov-1999,1326.85,1339.75,1313.6,1336.8,36095298,1733.76,20.83,3.72,1.16,1417.33
05-Nov-1999,1336.75,1369.65,1336.55,1364.55,42069165,1924.03,21.26,3.79,1.14,1446.75
07-Nov-1999,1364.7,1382.25,1364.7,1369.6,14703133,616.51,21.34,3.81,1.14,1452.11
09-Nov-1999,1370.5,1374.8,1345.25,1371.2,36465784,1677.06,21.36,3.81,1.14,1453.8
10-Nov-1999,1371.6,1392.55,1371.6,1389.1,28087976,1462.51,21.64,3.86,1.12,1472.82
11-Nov-1999,1389.2,1402.7,1382.3,1389.6,36513793,2019.11,21.65,3.86,1.12,1473.35
12-Nov-1999,1389.25,1389.4,1368.85,1373.55,24594677,1345.09,21.41,3.82,1.14,1456.33
15-Nov-1999,1372.75,1381.1,1358.15,1362.7,21003729,1020.13,21.24,3.79,1.14,1444.82
16-Nov-1999,1362.3,1362.3,1351.4,1357.75,24934776,1103.24,21.16,3.78,1.15,1439.58
17-Nov-1999,1367.65,1381.5,1352.25,1352.25,28939420,1289.97,21.1,3.77,1.15,1433.75
18-Nov-1999,1353.4,1366.25,1342.25,1364.25,24289422,1283.65,21.28,3.8,1.14,1446.47
19-Nov-1999,1365.25,1381.05,1360.05,1361.85,25393385,1138.13,21.25,3.79,1.14,1443.92
22-Nov-1999,1362.4,1378.1,1358.2,1375.25,30071822,1383.15,21.46,3.83,1.13,1458.13
24-Nov-1999,1376.5,1404.05,1376.5,1394.95,41974204,2161.16,21.76,3.89,1.12,1479.02
25-Nov-1999,1395.85,1417.65,1395.85,1408.65,36846097,2016.13,21.98,3.92,1.11,1493.54
26-Nov-1999,1409.35,1418.15,1395.5,1399.6,34638373,1863.91,21.84,3.9,1.11,1483.95
29-Nov-1999,1399.8,1401.25,1382.2,1384.65,29331668,1677.42,21.6,3.86,1.12,1468.1
30-Nov-1999,1384.9,1386.75,1370.55,1376.15,31627112,1716.86,21.47,3.83,1.13,1459.09
01-Dec-1999,1375.05,1401.1,1374.7,1388.75,30994153,2188.39,21.69,3.87,1.12,1472.44
02-Dec-1999,1388.2,1420.7,1387.2,1408.85,35590582,2027.88,22.01,3.93,1.1,1493.76
03-Dec-1999,1409.05,1436.65,1409.05,1418,41864176,1981.06,22.15,3.95,1.09,1503.46
06-Dec-1999,1418.3,1445.6,1418.3,1442.85,36327200,1875.52,22.54,4.02,1.08,1529.81
07-Dec-1999,1443.2,1455.4,1439.65,1445.15,40659301,2020.66,22.58,4.03,1.07,1532.24
08-Dec-1999,1451.1,1486.15,1420.95,1438.65,55489809,2424,23.41,4.18,1.04,1525.35
09-Dec-1999,1437.1,1451.5,1428.05,1447.55,28324031,1655.32,23.56,4.2,1.03,1534.79
10-Dec-1999,1448.05,1462.6,1437,1439.7,30857013,1490.87,23.43,4.18,1.03,1526.47
13-Dec-1999,1440.2,1444.95,1421.85,1427.65,25627987,1561.08,23.23,4.15,1.04,1513.69
14-Dec-1999,1427.9,1431.25,1391.1,1398.25,36426032,1780.75,22.75,4.06,1.07,1482.52
15-Dec-1999,1396.6,1410.8,1376.75,1401.4,27406330,1419.24,22.8,4.07,1.08,1486.04
16-Dec-1999,1404.05,1428.5,1402.75,1419.7,23552094,1621.01,23.1,4.12,1.06,1505.44
17-Dec-1999,1420.1,1439.25,1414.15,1419.3,29845835,1539.24,23.1,4.12,1.06,1505.02
20-Dec-1999,1419.45,1435.55,1418.75,1422.45,31078939,1300.86,23.15,4.13,1.06,1508.36
21-Dec-1999,1422.6,1437.6,1413.85,1421.7,30195486,1374.84,23.13,4.13,1.06,1507.57
22-Dec-1999,1429.15,1486.9,1429.15,1481.7,44342451,1533.24,24.11,4.3,1.02,1571.26
23-Dec-1999,1481.6,1510.85,1481.6,1488.35,17185124,762.07,24.22,4.32,1.02,1578.31
24-Dec-1999,1488.05,1489.9,1453.35,1459,25668024,1124.56,23.74,4.24,1.04,1540.27
27-Dec-1999,1459.65,1460.5,1427.7,1432.1,21846872,1066.84,23.3,4.16,1.06,1511.87
28-Dec-1999,1427.45,1451.35,1418.85,1442.2,28571075,1398.02,23.47,4.19,1.05,1522.54
29-Dec-1999,1443.9,1483.4,1443.9,1476.35,19747988,1499.07,24.02,4.29,1.03,1558.59
30-Dec-1999,1489.2,1504.95,1476.75,1480.45,14707482,911.02,24.09,4.3,1.02,1562.92
03-Jan-2000,1482.15,1592.9,1482.15,1592.2,25358322,884.15,25.91,4.63,0.95,1688.44
04-Jan-2000,1594.4,1641.95,1594.4,1638.7,38787872,1973.69,26.67,4.76,0.92,1737.75
05-Jan-2000,1634.55,1635.5,1555.05,1595.8,62153431,3084.79,25.97,4.64,0.95,1692.25
06-Jan-2000,1595.8,1639,1595.8,1617.6,51272875,2531.18,26.32,4.7,0.94,1715.37
07-Jan-2000,1616.6,1628.25,1597.2,1613.3,54315945,1914.63,26.25,4.69,0.94,1710.81
10-Jan-2000,1615.65,1662.1,1614.95,1632.95,45013949,2375.35,26.57,4.74,0.93,1731.65
11-Jan-2000,1633.25,1639.9,1548.25,1572.5,49120254,2596.95,25.59,4.57,0.96,1667.54
12-Jan-2000,1572.3,1631.55,1571.7,1624.8,38364961,1895,26.44,4.72,0.93,1723.01
13-Jan-2000,1627.85,1671.15,1613.65,1621.4,44738447,2237.61,26.38,4.71,0.93,1719.4
14-Jan-2000,1622.15,1627.4,1591.4,1622.75,43292009,1979.98,26.41,4.71,0.93,1720.83
17-Jan-2000,1623.5,1668.45,1604.65,1611.6,42683260,2161.59,26.22,4.68,0.94,1709.01
18-Jan-2000,1611.65,1615.15,1587.85,1606.7,37564199,1787.35,26.15,4.67,0.94,1703.81
19-Jan-2000,1610.05,1644.45,1608.85,1634.85,42981295,2162.92,26.6,4.75,0.93,1733.66
20-Jan-2000,1634.65,1644.4,1596.65,1601.1,42625471,2016.77,26.05,4.65,0.95,1697.87
21-Jan-2000,1601.25,1626.5,1593.2,1620.6,39715905,2012.48,26.37,4.71,0.93,1718.55
24-Jan-2000,1623.05,1645,1608.3,1613.6,34726595,1905.45,26.26,4.69,0.94,1711.13
25-Jan-2000,1612.95,1613.65,1579.55,1586.4,36881758,1884.76,25.81,4.61,0.95,1682.28
27-Jan-2000,1600.5,1633.55,1600.05,1603.9,38102878,1956.9,26.1,4.66,0.94,1700.84
28-Jan-2000,1603.65,1610.9,1592.7,1599.1,46563431,2147.53,26.02,4.65,0.95,1695.75
31-Jan-2000,1598.35,1598.35,1538.7,1546.2,36153239,1501.04,25.16,4.49,0.98,1639.66
01-Feb-2000,1546.2,1554.15,1521.4,1549.5,37161352,1692.07,25.13,4.51,0.98,1643.15
02-Feb-2000,1554.2,1605.9,1554.2,1588,39358471,1760.18,25.75,4.62,0.95,1683.98
03-Feb-2000,1591.25,1616.7,1591.25,1597.9,40826374,1538.89,25.91,4.65,0.95,1694.48
04-Feb-2000,1598.5,1621.35,1596.45,1599.75,30459542,1694.66,25.94,4.65,0.94,1696.44
07-Feb-2000,1599.8,1645.9,1599.8,1636.6,34666978,2036.07,26.54,4.76,0.92,1735.52
08-Feb-2000,1636.6,1676.1,1636.6,1662.75,40722843,1975.29,26.96,4.83,0.91,1763.25
09-Feb-2000,1666.95,1731.65,1666.7,1689.65,41767017,2096,27.4,4.91,0.93,1792.42
10-Feb-2000,1692.1,1713.7,1692.1,1711.2,30110126,1664.86,27.75,4.98,0.92,1815.28
11-Feb-2000,1712.85,1771.65,1712.85,1756,33406798,1834.58,28.47,5.11,0.9,1862.8
14-Feb-2000,1777.75,1795.45,1738.75,1744.5,31621011,1728.72,28.29,5.07,0.9,1850.6
15-Feb-2000,1744.5,1744.5,1694.45,1702.55,39135619,2370.94,27.19,4.93,0.92,1806.1
16-Feb-2000,1704.85,1742.8,1704.15,1711.1,31314383,1811.4,27.32,4.95,0.92,1815.17
17-Feb-2000,1710.05,1753.1,1710.05,1742.1,28333952,1822.56,27.82,5.04,0.9,1848.06
18-Feb-2000,1742.3,1764.15,1713.45,1717.8,24491796,1473.39,27.43,4.97,0.9,1822.28
21-Feb-2000,1719.55,1767.8,1719.55,1753.5,26015488,1918.38,28,5.08,0.89,1860.15
22-Feb-2000,1754.2,1781.05,1733.55,1739.05,33425078,2416.67,27.77,5.03,0.89,1844.82
23-Feb-2000,1745.2,1818.15,1689.2,1696.4,27905642,2389.28,27.09,4.91,0.92,1799.58
24-Feb-2000,1696.4,1751.6,1693.1,1732,23492408,1915.24,27.66,5.01,0.9,1837.34
